,angle
2397,60.7212820271034
2398,57.337553506672826
2399,56.726082991236154
2400,58.09949163745803
2401,58.86663005169721
2402,56.801262279990986
2403,60.70531255057765
2404,60.47004891727753
2405,61.575584062935235
2406,59.516653332307904
2407,58.923581817329136
2408,63.57109126128545
2409,61.38271106893784
2410,61.455314460464436
2411,62.36935812591228
2412,57.375513880164824
2413,58.51917380023645
2414,59.87419228161202
2415,58.03058911423952
2416,60.65210270190605
2417,56.86680677773858
2418,53.99389612098992
2419,56.90398034185944
2420,58.983738589682204
2421,62.57885234814086
2422,59.07623461862145
2423,58.466324418134086
2424,59.00056078635963
2425,57.752017984259396
2426,58.06743749683628
2427,59.193654478883936
2428,57.17279408368117
2429,56.26939164773441
2430,59.597381248273685
2431,62.00679950282246
2432,61.10104643391953
2433,56.89854843165863
2434,60.32713034683822
2435,58.29381051734753
2436,54.08061005705682
2437,60.760551453342636
2438,57.76212523337376
2439,61.30396790873119
2440,60.983584940375884
2441,58.504027230553625
2442,60.43855039389154
2443,56.33123406686085
2444,56.64033130735669
2445,55.010728654835695
2446,55.75933606414402
2447,57.37133732234346
2448,55.518023573292965
2449,60.831177485398705
2450,58.04315398802805
2451,55.850489276618326
2452,59.05092225470398
2453,59.73629434076068
2454,56.80337211054976
2455,57.42911137714463
2456,61.97322255503094
2457,60.7769039384874
2458,58.485447527468935
2459,62.46748429977169
2460,60.500728506284155
2461,57.78426207801926
2462,56.41402482083162
2463,55.772337012859275
2464,59.17855879159295
2465,58.73434690601205
2466,58.758746507170464
2467,54.207627132455194
2468,57.18113344327541
2469,59.50564751867114
2470,58.493112991074604
2471,56.183849733204305
2472,59.15168897991804
2473,59.65222986869782
2474,59.474092743558096
2475,56.233006620260085
2476,56.56523737691602
2477,54.2822999779453
2478,59.04758759346997
2479,55.90233901287531
2480,58.15874064798561
2481,54.563620232523405
2482,61.19117016949544
2483,58.72208601087182
2484,61.74460622778457
2485,60.45559536539223
2486,58.934374640911834
2487,60.080919781390456
2488,57.693496958877915
2489,58.90927607886832
2490,59.27306136131297
2491,61.463862634733516
2492,57.82190731201114
2493,61.25904848336742
2494,56.811911157061104
2495,58.34490794639146
2496,55.642369865172746
2497,56.737667997796585
2498,56.966200893481755
2499,57.33554524347833
2500,57.439513397713746
2501,59.38019232296026
2502,57.68992686665453
2503,58.61980732227128
2504,62.67275462829175
2505,58.14925337045985
2506,55.50379031232566
2507,59.94119034258524
2508,59.219945570160924
2509,60.95618582809922
2510,59.84120707252569
2511,57.52917985667143
2512,56.43407630598715
2513,57.48942601343725
2514,58.80496079455013
2515,54.150516157384565
2516,55.897851116531804
2517,59.14274280962393
2518,57.480578459662645
2519,59.0710902769073
2520,59.68142158056319
2521,58.81505412063592
2522,59.13029439026969
2523,60.20786819645217
2524,58.88310561778478
2525,61.36446475543283
2526,60.42558015580336
2527,61.49268917964024
2528,59.24906067314286
2529,55.56482159039256
2530,58.43866475884467
2531,57.120000835417066
2532,64.54596415338816
2533,58.17192125881794
2534,57.455522333545666
2535,60.23434343842842
2536,61.267437003250514
2537,61.21308743489305
2538,60.857549389943564
2539,58.4543281178609
2540,58.27286438145919
2541,63.782005975931746
2542,60.606079351423766
2543,56.61325075367892
2544,57.83231258388147
2545,55.932762077929375
2546,55.509714493584234
2547,59.033925605834966
2548,62.530205120999746
2549,57.48594285248528
2550,64.40322775033044
2551,58.80438696085098
2552,58.15941104796571
2553,62.26421423962248
2554,58.36329151414388
2555,60.387350764903644
2556,59.95650730573359
2557,59.384827937137935
2558,59.62960608452264
2559,57.657743878688734
2560,62.75447020638598
2561,59.76463710211543
2562,56.70838373743686
2563,61.40609263166208
2564,59.117264919117844
2565,61.95384991154302
2566,63.08051628390067
2567,62.20737227486218
2568,58.57260794430238
2569,56.97662300885304
2570,60.72423854889172
2571,64.82625369688155
2572,59.44037586360363
2573,57.70396828338704
2574,57.22143254937728
2575,59.27371669714881
2576,59.879831741556615
2577,65.95861852858435
2578,62.6646106121319
2579,64.98381130360166
2580,60.54119715917943
2581,58.266398955229164
2582,63.16108770611524
2583,62.365462296613586
2584,63.63281587127897
2585,64.3544916100247
2586,63.62432188486051
2587,65.93184941129654
2588,62.135526985390925
2589,67.06883916477229
2590,68.14184953189643
2591,63.73873900149035
2592,65.30553418879447
2593,64.05245722276644
2594,65.10339051597381
2595,65.94622292785223
2596,64.54940808816826
2597,65.76420721777875
2598,63.48453496040943
2599,62.68452883394341
2600,63.127195565244506
2601,63.168636565075815
2602,63.24081721901656
2603,62.95061351581877
2604,63.187652314485305
2605,61.4822257346195
2606,61.55467997610233
2607,65.30481898786873
2608,64.00190773898264
2609,62.85206931120762
2610,68.37193674709323
2611,66.56945053513986
2612,64.74880540339741
2613,66.8041284524654
2614,63.66848928560329
2615,62.69018090722581
2616,65.07632445904952
2617,62.80782415395705
2618,63.24572920751451
2619,64.55309136823671
2620,63.86125837430661
2621,59.81717439334966
2622,61.45273358830402
2623,63.69639535929578
2624,60.76232669483203
2625,61.87976889048704
2626,61.37174491288652
2627,65.180383372235
2628,65.13283289234238
2629,64.21681250095008
2630,63.76816496243854
2631,64.26878714050133
2632,61.83665925583257
2633,62.41093683229425
2634,61.62321018366699
2635,64.73696576684999
2636,63.58086052715916
2637,65.24822534092841
2638,61.00563084556797
2639,64.2250089156407
2640,63.854602585558624
2641,64.78500166375524
2642,60.41276366763989
2643,63.50483826372246
2644,66.10268198690628
2645,61.740553184716994
2646,58.17245910994747
2647,62.01216020923531
2648,61.585629063449005
2649,64.77108115536818
2650,61.904624500615704
2651,63.321990625637135
2652,63.54029413346269
2653,61.73089397978563
2654,62.659374323483924
2655,60.50263737450956
2656,62.93120553248682
2657,60.193645013717
2658,60.5253611044244
2659,62.46216518766147
2660,61.96995763494119
2661,66.24207973122866
2662,64.83882471621646
2663,60.37140994359628
2664,60.16288915362842
2665,63.54244941203167
2666,60.9012931466945
2667,62.832202753063186
2668,61.22938548957366
2669,64.2422201233824
2670,64.3307728291073
2671,62.3308985381789
2672,64.9247424952379
2673,63.174132717369275
2674,58.74036116169929
2675,61.91090623398898
2676,56.72016091135418
2677,61.081001094831485
2678,61.5192275118973
2679,63.483861677423384
2680,61.505567555087524
2681,61.15065110597742
2682,62.94791968470898
2683,62.41192000240588
2684,62.76647814856653
2685,63.94946432502919
2686,59.4018568910021
2687,69.20565855224307
2688,62.50845136896956
2689,65.39424190005164
2690,64.10477067045233
2691,67.86887558983071
2692,64.40516329508009
2693,65.2074372927863
2694,64.22120805360542
2695,62.93676006574523
2696,62.90721800687753
2697,64.4634017452318
2698,64.57037578529093
2699,69.17958452866284
2700,62.86220435974575
2701,64.69405786065589
2702,66.14542395402415
2703,64.80400388299492
2704,67.71778911274984
2705,64.83389368664201
2706,65.61111121467476
2707,61.74948617191765
2708,64.4104540779069
2709,69.25422735798112
2710,66.96724963634357
2711,65.4699577273301
2712,59.960971010579755
2713,65.05955499047211
2714,64.751008694947
2715,65.19415484510388
2716,64.93257594965753
2717,66.61804751892956
2718,65.1767405412433
2719,62.222189194325495
2720,61.86283128141868
2721,64.59228246908005
2722,64.12991601047182
2723,65.1371050989372
2724,64.55642527295234
2725,64.27233610107103
2726,61.941456749152046
2727,61.430793490603925
2728,64.19271366342599
2729,64.14595031864704
2730,64.86626490159084
2731,67.69416193538738
2732,67.39980369998236
2733,64.57935177930918
2734,65.27483521967227
2735,63.99941721606826
2736,64.53042523838549
2737,64.48911176568738
2738,67.06032015330271
2739,63.45976637985804
2740,68.07775579921864
2741,68.10420100734981
2742,65.36865761583215
2743,64.07513069047967
2744,64.13644613683671
2745,64.04155551423479
2746,65.13251643606685
2747,65.45198817174752
2748,65.36021591590543
2749,69.36092313320933
2750,62.81710670309167
2751,65.95588860078067
2752,63.82890906834829
2753,68.63151986663655
2754,64.82899769943462
2755,69.27154162386364
2756,65.72597459997597
2757,65.63105395615534
2758,68.07758060611192
2759,62.18004554425622
2760,66.00042012169897
2761,64.4154786621748
2762,65.53798460227657
2763,64.55762917360119
2764,63.891798099977784
2765,64.99993359384221
2766,68.35224178682924
2767,66.38269450110876
2768,63.61259442131862
2769,64.4879241198077
2770,65.40348716230392
2771,62.60700623326332
2772,65.13899697108258
2773,62.77976226674592
2774,64.55970827672608
2775,64.47883780172948
2776,62.47526956674814
2777,66.07206115422862
2778,67.30979977591883
2779,63.77051909930531
2780,63.80184292936316
2781,65.9483080678304
2782,64.42163278504172
2783,68.26405273026353
2784,66.40662551523104
2785,63.88198292718076
2786,65.3665807637849
2787,64.69399816543108
2788,67.75356016281967
2789,68.96811335042526
2790,66.73772082167943
2791,67.97127459418687
2792,68.21229578741492
2793,62.302788105840484
2794,65.57738576179194
2795,63.34616376993191
2796,65.75363692486175
2797,66.19436786940167
2798,63.24027773864903
2799,63.36419319279149
2800,65.7832818926691
2801,65.79219764488512
2802,64.6591414832902
2803,63.38793426144719
2804,63.17041050485024
2805,66.04291393722085
2806,62.841929502944254
2807,64.20095256121421
2808,63.95401164129936
2809,63.39136014695589
2810,62.48717150598744
2811,64.00362149518044
2812,65.75183458077608
2813,65.4124497490444
2814,64.97874753691497
2815,60.04184264791279
2816,65.88301779445342
2817,61.75879346713578
2818,63.37357176876365
2819,58.245190547452516
2820,62.806161085474834
2821,60.74906606237103
2822,60.674539526805106
2823,61.90467426351946
2824,62.91158170958264
2825,63.43482316732331
2826,63.373125163744035
2827,64.55483749473304
2828,62.92061717169343
2829,64.00372710642523
2830,62.13529148359428
2831,61.85709429022656
2832,66.61492208240213
2833,66.57363727333392
2834,64.54095717103172
2835,66.02584015060266
2836,63.80012425107256
2837,62.05404512712612
2838,62.215211819359254
2839,65.06205188621693
2840,65.61923059621651
2841,62.48415032223876
2842,66.52844894096657
2843,65.74609692238793
2844,62.60142171054147
2845,64.4925161331073
2846,64.73501761076727
2847,65.44606779235879
2848,64.96278584603064
2849,65.88570263858048
2850,66.48971632204906
2851,62.83514247115573
2852,61.58164383528953
2853,67.86366213801254
2854,65.570246638507
2855,66.32132522316476
2856,66.87512326534714
2857,63.83612275088079
2858,64.88898819110067
2859,63.86781763781627
2860,63.57593550136523
2861,64.01479680521342
2862,64.96985307218924
2863,61.542476979249656
2864,61.95418987350688
2865,66.14360159355753
2866,64.62861160632772
2867,63.40120206728033
2868,62.84820536252496
2869,62.88583728661899
2870,61.9563744183827
2871,62.69704008850612
2872,62.6384980786041
2873,65.69166426698753
2874,63.61973538564643
2875,62.0141051218662
2876,64.26396975946369
2877,64.93049538370963
2878,61.52916273575967
2879,63.50123115730591
2880,63.60728884345492
2881,63.126076215882506
2882,61.78444408641505
2883,66.19345452135867
2884,67.3694343483767
2885,64.02700570388457
2886,63.36476591836154
2887,62.045271456231625
2888,66.95200421987865
2889,65.10866128449771
2890,62.617305713170644
2891,64.55143434981682
2892,64.14770958944605
2893,62.87761842581336
2894,60.88332764700732
2895,62.89512862373192
2896,65.87956920478075
2897,66.4459952042859
2898,65.20524028111399
2899,65.20101907357159
2900,67.15161677479973
2901,64.00830881120704
2902,65.31833103505508
2903,63.947453298111874
2904,65.68637072401292
2905,68.3319035332925
2906,68.3484518080753
2907,64.33637750588318
2908,68.34051649975943
2909,66.8485881782517
2910,63.68207026369096
2911,66.67041092595451
2912,62.64516546126067
2913,64.6539677160146
2914,67.28832581400589
2915,61.93967939802677
2916,62.2338078721402
2917,62.721423166812
2918,67.94386050834898
2919,65.86853030452595
2920,66.66418495630225
2921,64.85444223956141
2922,63.17123797247083
2923,61.15660244745058
2924,65.88081435753747
2925,66.79099628400948
2926,65.88053132670682
2927,66.39184169228444
2928,68.69534572881706
2929,64.60965778840003
2930,65.1682791614316
2931,66.30601971779515
2932,64.81802188175739
2933,63.52255688418607
2934,65.42179426282463
2935,63.999821281614416
2936,64.87974430858043
2937,66.25611337993129
2938,59.854474451069485
2939,65.07283844993465
2940,61.94372869074465
2941,66.28475435297067
2942,64.51665519512765
2943,63.65386262429719
2944,66.02265825962255
2945,63.046188502777696
2946,63.619701122764525
2947,64.84085478047022
2948,63.57493113804161
2949,65.49960756364139
2950,63.693027064460836
2951,63.218664655530155
2952,62.581525581523366
2953,67.11435375795574
2954,62.34338342272919
2955,63.03506080946902
2956,65.75932974039607
2957,67.61976194321763
2958,67.33527250194483
2959,68.15449000857944
2960,62.90296291528047
2961,63.28652258588241
2962,64.14877353528775
2963,67.01930667223924
2964,65.56411167165432
2965,63.88954003542704
2966,65.70057528825063
2967,62.73903923889823
2968,64.17705686397775
2969,63.86329215115315
2970,62.545691980388696
2971,67.73062960270838
2972,63.85938555600133
2973,60.40078949575024
2974,63.49956736715573
2975,63.725235799298055
2976,64.44077568390088
2977,64.14223598102193
2978,64.51069326137245
2979,63.723033571307006
2980,65.3084264271662
2981,64.45250214042534
2982,65.58095309262809
2983,63.6679191794885
2984,63.3687333112139
2985,63.1728897509795
2986,63.74088516064146
2987,65.16742498613971
2988,66.65522038662091
2989,66.46929224632737
2990,63.46489565213327
2991,67.53118233172574
2992,66.19356917315764
2993,67.19385676632494
2994,62.53989998774056
2995,62.93331763334408
2996,58.99693141585886
2997,61.66904043044503
2998,66.50347365165744
2999,64.07842491089421
3000,64.29380223319711
3001,65.40703146629217
3002,63.31345371093968
3003,61.960933488650895
3004,62.86375228657873
3005,64.52800688987358
3006,63.33805441118415
3007,63.643040955403684
3008,64.1565783813868
3009,65.8737893527271
3010,60.61079841980979
3011,60.72737507907602
3012,60.851544480924005
3013,63.46578768068847
3014,68.54915312387818
3015,64.0457158724499
3016,64.1519886051102
3017,64.263075781936
3018,63.03241102295182
3019,66.01200937958252
3020,66.40054702433874
3021,67.06729777120202
3022,66.66763520719965
3023,63.79820418215499
3024,65.51303668187673
3025,64.89415924858085
3026,61.46521193900926
3027,65.53251831633382
3028,64.23617154529892
3029,64.42252115667151
3030,62.86358949208287
3031,65.38920010945591
3032,65.53436763506524
3033,65.47700938026676
3034,63.47977146936512
3035,61.63668524776245
3036,65.13920119936742
3037,63.93762684283175
3038,64.68993894617054
3039,65.62364525600749
3040,63.24833320179784
3041,62.48425276786427
3042,61.35708163820415
3043,64.89641011317352
3044,62.366173795070154
3045,63.93754241041845
3046,63.12379385471301
3047,62.6324976551469
3048,61.98870559375367
3049,64.58499681900885
3050,66.88716368576642
3051,66.55572056139425
3052,66.34277552131248
3053,66.9679781517994
3054,63.18148364507422
3055,64.73491047944856
3056,66.4500599973927
3057,66.82131604527598
3058,67.0096201357611
3059,66.18281206553092
3060,61.69115448869196
3061,63.87775726189877
3062,66.82897453753228
3063,63.64339515556729
3064,66.2931976224545
3065,65.57931907565538
3066,66.3361268001526
3067,64.68184711221232
3068,68.46954277307395
3069,69.08558207514713
3070,68.90795938348944
3071,63.43822865318732
3072,65.36945859916274
3073,62.31386917916811
3074,65.62928390182626
3075,64.98556702638491
3076,61.41194784265616
3077,68.28701509836003
3078,63.9373645352377
3079,65.71739805122756
3080,67.2995006052575
3081,66.17704721971063
3082,64.74284360667981
3083,61.23935746083315
3084,67.8405759828722
3085,67.4715766898279
3086,65.57106204064742
3087,65.19309810474813
3088,62.66653515893761
3089,63.9210436394032
3090,60.71293197032694
3091,63.620149355636926
3092,63.13725065422589
3093,65.92590696295694
3094,67.32219708604765
3095,67.07385368870332
3096,65.65032633948438
3097,65.39628205952296
3098,63.26499529340781
3099,64.05317424285938
3100,61.179535672357495
3101,64.7747153516629
3102,65.97952046597005
3103,68.19182752974005
3104,65.0256742129263
3105,63.09274418236643
3106,65.68590446131924
3107,64.72089345150926
3108,63.75899002290908
3109,66.2826469975914
3110,63.8612568565817
3111,64.88281841980319
3112,64.7800177736
3113,64.70833531767151
3114,65.08469140268984
3115,64.35909170479178
3116,61.41699827167228
3117,64.83416123703235
3118,62.88617398656532
3119,65.81598445925509
3120,64.32556364875597
3121,65.05151485053933
3122,64.71740767989719
3123,65.58445065264368
3124,68.04751819772622
3125,61.900315448223914
3126,62.864928944699166
3127,64.00652737494975
3128,64.85672648738733
3129,64.91841810042271
3130,66.51087974286996
3131,61.644209760564735
3132,64.82019913769841
3133,66.74003057028456
3134,66.74235964650234
3135,63.938490467906206
3136,63.54358584596652
3137,61.18571945944859
3138,66.32621013382253
3139,65.91937108098706
3140,64.61513355952629
3141,64.19419404841538
3142,63.01408890668758
3143,61.61447152663699
3144,65.24049871830928
3145,65.53015587812119
3146,65.36911535525284
3147,64.04980085761909
3148,65.29424977932038
3149,64.4723564033853
3150,66.22529001531359
3151,65.30235693955798
3152,60.93766078507923
3153,66.23586278309524
3154,63.78176972588904
3155,63.99737099794742
3156,64.98114656467055
3157,62.40208392431282
3158,64.92080737812988
3159,64.23637348418553
3160,64.74538527276684
3161,59.71690654132776
3162,61.230622539053016
3163,64.35815520449798
3164,65.40302318844435
3165,62.970812728822864
3166,63.44572634277335
3167,60.1990756150709
3168,61.277701873673806
3169,62.68496671559263
3170,65.02659358432489
3171,65.87949533580566
3172,63.433712385721606
3173,63.52981517332564
3174,65.2959450323279
3175,61.919432256757354
3176,62.723730615727256
3177,66.37311664675282
3178,62.13510939858119
3179,64.25854372759713
3180,61.5897060443156
3181,67.4880168288402
3182,66.39997067092527
3183,64.87633840940667
3184,67.21114749766551
3185,63.51294645185762
3186,67.32779425224872
3187,63.24597271488103
3188,65.69320188576164
3189,60.850376960644155
3190,62.94720365480248
3191,67.32968013543804
3192,65.67974012981878
3193,65.34448508744175
3194,63.11013515484031
3195,63.99996926462211
3196,66.36715416947577
3197,63.603392034314055
3198,64.19942845291187
3199,63.44156998046425
3200,64.49302015343568
3201,65.28091425071155
3202,61.69712843830596
3203,66.26590090307468
3204,66.87417971971136
3205,63.638809188297024
3206,63.33809308822591
3207,67.22587224396764
3208,61.05129870746436
3209,65.24210093495721
3210,63.70117517356631
3211,63.22550151236366
3212,65.43329699395943
3213,65.07701955237033
3214,66.17638449486267
3215,62.575690448982684
3216,61.08701287407345
3217,61.03541469699462
3218,63.470692798500494
3219,65.05162534698174
3220,63.97995015111639
3221,63.83912908249383
3222,63.10702520934776
3223,60.150499315130205
3224,62.690641383917175
3225,62.539762262482895
3226,63.8067927379308
3227,60.58822799302515
3228,65.47543732845251
3229,65.54253646113598
3230,67.10393690469921
3231,64.36750646531767
3232,65.7839410751913
3233,64.44331420323772
3234,62.69465485958025
3235,64.31170151845137
3236,63.77184072848908
3237,66.54561138514396
3238,63.70829229921996
3239,65.8994860908843
3240,62.357528770569104
3241,66.42432114068767
3242,65.29360714693595
3243,63.57493643209639
3244,61.974088403804316
3245,64.09555104536479
3246,62.3712047257539
3247,68.77840427865304
3248,67.07623164774503
3249,62.19368469158318
3250,63.68093980837521
3251,61.1533229940264
3252,66.04160263339514
3253,66.66463546315339
3254,64.77259620854002
3255,61.518980834822905
3256,63.98730586335048
3257,66.51554530502615
3258,66.09755918063792
3259,65.2049882045789
3260,64.94885332300247
3261,63.26103518711308
3262,63.24091997241793
3263,65.14994720611024
3264,61.707776912132104
3265,66.1296734264102
3266,62.11169023971838
3267,67.83889815815115
3268,64.74083425521364
3269,64.8284615444055
3270,65.47599725967571
3271,65.49278546923088
3272,63.80830585659549
3273,64.49089730550867
3274,60.58899327529218
3275,63.52206039027145
3276,67.2906647588542
3277,63.182071163307164
3278,63.86864275521064
3279,65.65339604827285
3280,65.26672845128728
3281,64.06832149702095
3282,63.98601197481605
3283,62.668586277601975
3284,63.958139785479595
3285,66.0599786257547
3286,64.52106069636031
3287,65.59090983297195
3288,64.89603361798679
3289,64.33816469541644
3290,64.25817423183582
3291,62.472563806626454
3292,64.13717325427784
3293,64.29542815010703
3294,64.23199804558138
3295,64.07182327650202
3296,64.79839338249985
3297,65.75137008543008
3298,64.38986508408136
3299,63.653776977117644
3300,65.73070552203002
3301,66.63816092774167
3302,67.29629147225334
3303,66.68708150936756
3304,63.64516124622602
3305,67.48433765899158
3306,65.88244839003087
3307,62.38209605578938
3308,65.176419103019
3309,65.07886440328608
3310,63.111755061633254
3311,64.71703517070091
3312,63.72932080258131
3313,63.45725649630764
3314,65.93870516759168
3315,65.63890760413433
3316,63.746077161290074
3317,66.77519814396493
3318,65.88295497497434
3319,63.897120294597386
3320,63.46607060875571
3321,66.00495169380977
3322,61.65755878575881
3323,65.86810719970856
3324,64.4855515283493
3325,66.1278384898612
3326,66.3684237121052
3327,65.30039871230179
3328,64.02562411093987
3329,65.99522629429501
3330,63.64312930258813
3331,65.77586579284939
3332,61.491220223369695
3333,64.70449328810423
3334,63.45113995276729
3335,62.81338952684574
3336,64.04811470450291
3337,64.5831982510718
3338,62.980269413300874
3339,62.962653995848285
3340,64.87200323260875
3341,65.76103619912693
3342,65.63643635537319
3343,62.82640491982623
3344,68.52096201909092
3345,62.63126123341953
3346,63.08278177725715
3347,64.32408888289042
3348,62.05322253051781
3349,65.66504365621657
3350,64.69128774005962
3351,59.456973600715564
3352,62.16964584334496
3353,62.51781876963577
3354,65.2272780892516
3355,67.58606066239494
3356,66.53627524693377
3357,69.2999053249935
3358,64.71339322523677
3359,67.04728319250754
3360,66.50670945588675
3361,65.81951772632446
3362,64.62807890236296
3363,64.62109658481602
3364,70.95513897463039
3365,68.57917207744545
3366,63.699369425466095
3367,66.24182469214009
3368,65.27448911885132
3369,65.78038512508031
3370,67.10439657809152
3371,62.94362346141416
3372,64.63491715559233
3373,63.85671077070702
3374,65.61861292395001
3375,67.29665282986319
3376,67.0564840353776
3377,67.99228613383042
3378,68.25927560265704
3379,66.29951643680207
3380,65.63982643470945
3381,67.06166818851143
3382,66.54112417058738
3383,65.50004710641655
3384,65.24597869283144
3385,66.74402111718601
3386,64.85352319219224
3387,63.093351247563646
3388,67.08240026048749
3389,64.93765194330524
3390,62.862384036954516
3391,63.74798759329356
3392,63.58695268599673
3393,64.65867980277048
3394,65.43288567559968
3395,64.06242228693935
3396,64.01969826390221
3397,64.14082909195993
3398,62.61775087506035
3399,65.09002840741825
3400,66.00296112656684
3401,64.18134265525691
3402,63.47512812434339
3403,65.43127023783691
3404,63.80854951024463
3405,62.64414632428615
3406,63.00232227394448
3407,60.61704520103856
3408,64.69765971064614
3409,64.18581682345805
3410,60.0665573950657
3411,65.6110208331502
3412,63.30368792384849
3413,66.97493348787714
3414,62.20356544064899
3415,64.87004796303039
3416,60.837586702286245
3417,65.03673624340513
3418,60.546807336056766
3419,59.84400358273152
3420,61.448311073274574
3421,62.55838228014651
3422,64.86804561315411
3423,64.28011152604554
3424,66.56994284031708
3425,66.89738362449002
3426,65.49953976961422
3427,65.1445006170134
3428,63.429402334159114
3429,64.84414429452471
3430,66.42226644833099
3431,63.54533025379854
3432,66.63358953490938
3433,65.17856201287438
3434,64.27324802872515
3435,63.302191203317925
3436,64.82604652019458
3437,64.78727813590872
3438,64.86112858577093
3439,66.46389816894286
3440,66.23585899849594
3441,64.60760607833991
3442,65.74941843070097
3443,64.74141574810962
3444,66.86348191157683
3445,62.929821430879116
3446,61.702589526366516
3447,60.64077935774939
3448,62.81529902634902
3449,59.95978825328645
3450,62.064986260729
3451,62.69490296319083
3452,61.90510768392708
3453,62.08783110521917
3454,65.2692528725122
3455,63.10157771985393
3456,66.86209840979765
3457,62.22546340078664
3458,65.80492795820273
3459,61.416264376390444
3460,63.23797910670581
3461,64.35466429621289
3462,63.396527115636815
3463,62.16075463707887
3464,62.89986481055173
3465,65.58303902295994
3466,63.41237469015085
3467,66.29473608069998
3468,63.73931051345796
3469,61.09291979958438
3470,64.26972829601317
3471,65.9750446813093
3472,61.950430248749676
3473,65.44674253383971
3474,64.90714085762816
3475,65.00687254186447
3476,63.182353009211994
3477,66.53040871522722
3478,65.17835600220556
3479,61.456353841493055
3480,64.57578844176895
3481,60.70546852384915
3482,62.797883028505964
3483,63.25767729993307
3484,63.4842853942722
3485,64.46303680755474
3486,61.606517808140914
3487,62.60523737790129
3488,62.604964640488355
3489,62.83342825665761
3490,65.22133908811468
3491,65.28670105162185
3492,63.44069286408981
3493,64.82368463292774
3494,64.76371072464549
3495,63.891892752542674
3496,64.10731301455971
3497,67.93742657540355
3498,61.816107186087216
3499,61.63856651323185
3500,64.34272342580677
3501,62.79701309179915
3502,60.89669484361343
3503,63.26406699776564
3504,62.45939233484642
3505,63.38112794163984
3506,62.17606457241412
3507,67.42672412114315
3508,65.7124837993914
3509,65.45943960013227
3510,60.417125364078785
3511,61.33528484877821
3512,64.5243161341565
3513,65.51873232907442
3514,64.40600149625979
3515,64.38836938661004
3516,64.39784518973114
3517,65.10780634543859
3518,63.66860697593624
3519,66.3804839634357
3520,66.35585511109284
3521,65.00913906874806
3522,62.21488836841682
3523,65.45100403998782
3524,60.945371627852765
3525,66.14680510804878
3526,60.00979758222929
3527,65.09582117556094
3528,64.87875451778864
3529,62.51986643413421
3530,62.9585321171386
3531,65.92873995643086
3532,59.59446901452301
3533,65.02544847505561
3534,61.23385080568882
3535,65.075200008227
3536,63.64598482570938
3537,62.423409341793835
3538,65.22369406514444
3539,63.70229517307509
3540,63.36500491975094
3541,61.92862573970994
3542,66.4381387251928
3543,64.20364406261405
3544,63.66246686745969
3545,63.86928200313812
3546,65.97176721731451
3547,66.68483366151827
3548,66.83053359286805
3549,63.64248816478839
3550,64.56758251192366
3551,64.63208030355462
3552,66.97362837326641
3553,61.878511666846016
3554,65.13046379949598
3555,63.887818360343225
3556,59.67421830028278
3557,62.84730606320281
3558,65.68044560552022
3559,62.40822162566831
3560,64.00692401855827
3561,63.84030694380917
3562,68.12118197098175
3563,63.61052312587811
3564,62.859228984434225
3565,63.3847407534243
3566,62.139495980547935
3567,64.71381666815691
3568,60.687103428249415
3569,65.94957061553274
3570,63.471261384724414
3571,62.268708321121004
3572,62.93933621425979
3573,63.36780524311995
3574,64.24112345603506
3575,62.10082972007555
3576,62.96427435596759
3577,63.00398908529237
3578,65.82707836303737
3579,64.31444958079766
3580,61.80303946540974
3581,65.94346861281625
3582,63.86427255089277
3583,62.87860951001947
3584,65.52914983034228
3585,64.1202621481914
3586,65.49916444162992
3587,60.9005494874551
3588,61.72880282549458
3589,66.95400995756583
3590,62.4250637627851
3591,63.363948761235555
3592,63.36001269984971
3593,62.69754141446071
3594,61.04601778157205
3595,63.942931762035336
3596,64.80537781717759
3597,63.61988343548743
3598,63.52764227281369
3599,60.23347227843662
3600,64.60939070430727
3601,64.42272417125527
3602,62.45015061785206
3603,64.94693885750458
3604,61.73833901011242
3605,63.890930186055094
3606,62.70763587365934
3607,63.28692441353766
3608,63.861500862723155
3609,63.77473405833856
3610,59.16289998995698
3611,61.23052646589209
3612,63.41470631099855
3613,62.41463408204881
3614,62.85939208895483
3615,69.06968781900264
3616,66.92771929488634
3617,64.16137494921405
3618,60.92609736211024
3619,63.70195527595831
3620,64.35555457241044
3621,61.64931952073015
3622,61.71990289595706
3623,64.85033330472427
3624,64.743501676157
3625,62.66727412121515
3626,65.12053703447705
3627,62.70945657185625
3628,65.674551127372
3629,65.18228001645271
3630,63.845968260754674
3631,67.78195118187536
3632,67.37094392633442
3633,68.0528099469879
3634,63.590640854974254
3635,64.31968142153124
3636,65.6732839304997
3637,63.42199407826619
3638,64.86774705222807
3639,63.771825260187356
3640,62.680064214507
3641,69.62280774802072
3642,63.517783850290996
3643,61.75452125775251
3644,63.89131896109746
3645,66.60940808558692
3646,63.95278340302191
3647,63.457418661349834
3648,64.78171465105989
3649,64.32446525099236
3650,61.50498407218563
3651,65.29848983583463
3652,67.25664909658568
3653,63.92995474021363
3654,62.87045539385834
3655,66.80450418428067
3656,62.106199056045504
3657,61.5338507447133
3658,62.71807595824504
3659,67.08419355858312
3660,63.4393314785588
3661,63.27027374070932
3662,64.6861510662658
3663,66.1071686559677
3664,66.71352922382528
3665,63.94889368013549
3666,66.58905231184184
3667,63.633898548202424
3668,60.37473762035106
3669,63.96254419163543
