#Frame             d1           d2           d3
    6922      62.4298     -39.7997     -91.2706
    6923      59.8587     -35.3768     -94.4306
    6924      42.0198    -121.0522     -65.2129
    6925      53.7062    -100.5047     -66.9190
    6926      46.2043    -106.4563     -78.9769
    6927      29.3400    -165.3889     -51.7410
    6928      30.7554    -176.5503     -53.0578
    6929      18.7277     177.6443     -56.5038
    6930      32.1252    -171.6719     -49.1604
    6931      21.8262    -170.2653     -64.8951
    6932      34.9901    -165.5043     -56.5269
    6933      30.6635     159.0214     -66.4917
    6934       8.0618     128.2542     -65.9013
    6935      13.1422      69.1827     -90.9314
    6936      28.6735      92.4597     -81.2007
    6937      20.8901     111.8811     -72.9788
    6938      19.7480     148.4891     -54.8809
    6939      30.0786     129.3237     -60.6348
    6940      17.8845     134.3965     -63.7811
    6941      23.4898      63.0803     -81.5071
    6942      31.6089      44.9464    -106.9275
    6943      21.4636      64.5219     -98.8149
    6944      14.7501      91.6716     -91.1653
    6945      27.6856      48.9709     -99.0657
    6946      36.0698      66.9840     -81.5551
    6947      45.9564     -21.3446    -107.6422
    6948      52.0276     -50.4448    -100.5958
    6949      53.2667     -39.5378     -91.6128
    6950      50.4999     -43.5241    -108.9708
    6951      51.2915     -45.0277     -98.3985
    6952      29.7267      22.3965    -115.6250
    6953      41.8686      19.5894    -110.7329
    6954      10.9862      85.2750     -89.6641
    6955      24.4006      66.1815     -88.2358
    6956      29.3568      42.9124    -103.6618
    6957      24.6137      64.8982     -91.3067
    6958      30.2835      71.1880     -94.3278
    6959      24.3194      66.9106     -87.9217
    6960      17.0897      57.3609     -99.5926
    6961       7.5704      71.9544     -88.0194
    6962      13.5168      81.4349     -83.9762
    6963      20.3819      75.2650     -81.1555
    6964      16.0981      86.6636     -74.4950
    6965      31.2357      85.2263     -78.7174
    6966      19.3724      70.5410     -92.0473
    6967      20.4874      77.4874     -89.2829
    6968      23.8209      88.3587     -83.6416
    6969      29.4286      80.8091     -66.1683
    6970      20.8604      67.4273     -93.5160
    6971      30.9224      19.2563    -107.4492
    6972      36.6007      17.4941    -104.8939
    6973      33.9771      22.9205     -94.3928
    6974      38.0864       8.2728    -103.5992
    6975      38.9838      14.4117     -99.6305
    6976      50.5304     -47.7016     -68.6731
    6977      46.3242     -50.5597     -79.0421
    6978      49.7239     -36.7192     -99.2683
    6979      54.3504     -89.4418     -73.5218
    6980      36.6382    -109.7895     -67.3246
    6981      47.9814     -81.9029     -62.4002
    6982      53.5819     -38.7072     -91.3615
    6983      47.3757     -39.7903     -97.0985
    6984      46.8199     -45.5970    -102.6337
    6985      64.7572     -60.0612     -82.1292
    6986      54.4612     -32.8498    -102.5554
    6987      52.5205     -30.8115    -108.5611
    6988      55.9831     -37.1284    -110.9905
    6989      59.1556     -47.7592     -91.0135
    6990      52.3320     -34.0793    -108.6671
    6991      56.2793     -41.5904    -100.3091
    6992      69.8443     -43.4916     -86.4436
    6993      53.1862     -31.4558    -104.2954
    6994      53.1227     -28.7014     -97.4514
    6995      65.8395     -26.7800     -99.1911
    6996      53.1907     -46.5596     -92.0097
    6997      56.5483     -43.5772     -95.0040
    6998      63.9052     -30.2554     -98.6926
    6999      51.9035     -35.0388     -98.3184
    7000      55.7019     -32.4224    -112.7594
    7001      46.7587    -102.5455     -74.2169
    7002      49.0110     -80.7359     -75.3609
    7003      45.7493     -94.8213     -72.4339
    7004      35.9528    -117.6080     -60.0291
    7005      44.5069    -105.9207     -63.5417
    7006      40.9340    -104.1451     -75.3775
    7007      43.1210     -97.2463     -69.1192
    7008      39.4073    -116.2540     -57.2755
    7009      43.2037    -108.1846     -63.5866
    7010      53.3235    -101.0339     -61.5567
    7011      53.8621     -87.1836     -67.2935
    7012      58.5694     -90.0692     -66.2891
    7013      41.1913    -104.5643     -66.0442
    7014      47.0292     -99.5593     -83.3173
    7015      41.4332    -105.1819     -72.6406
    7016      56.5936     -27.8147    -109.3416
    7017      49.5550     -45.7319     -93.7326
    7018      47.5791     -54.7643     -88.0660
    7019      42.1776     -50.3709     -88.3832
    7020      46.6676     -42.9882     -97.1166
    7021      44.8018     -47.5175     -78.9602
    7022      53.8917     -29.8354     -88.2701
    7023      44.7364      18.6779     -87.1513
    7024      43.9085       7.6003    -103.7587
    7025      20.7629      90.7744     -78.8083
    7026      18.1804      74.4262     -93.6863
    7027      21.7365     102.5975     -62.9453
    7028      17.3073      94.6996     -76.4657
    7029      21.2999      71.4523     -86.9420
    7030      21.3390      71.0531     -83.4795
    7031      23.2924      68.3429     -87.2077
    7032      17.9863      60.3862     -96.7392
    7033      17.5632      51.8501    -103.6242
    7034      24.8373      79.4798     -86.5864
    7035      19.9533      88.1684     -83.1597
    7036      23.0631      91.6642     -74.6888
    7037      15.6503      51.0697    -108.0197
    7038      13.1159      64.3096     -91.2018
    7039      27.1828      58.6814    -100.2567
    7040      39.2114      13.7706    -106.9125
    7041      41.2446       3.0820    -106.0858
    7042      44.3221      24.4647     -99.0294
    7043      45.1978      21.8689    -104.9453
    7044      37.5672      21.6745    -103.7302
    7045      48.8452     -39.5210    -111.9381
    7046      53.0606     -46.8557     -91.5159
    7047      56.1275     -32.9238     -98.6371
    7048      57.5641     -35.8839     -85.0007
    7049      59.5973     -33.5782     -95.6805
    7050      48.6629     -48.2742     -91.7392
    7051      57.1715     -46.5692     -89.8694
    7052      54.3907     -37.5582     -94.4103
    7053      52.8331     -36.8375    -104.7775
    7054      62.8106     -67.0870     -90.8143
    7055      25.2926    -168.6997     -59.1209
    7056      54.6092     -93.7665     -53.1484
    7057      52.2586    -110.1825     -66.0258
    7058      47.2139    -111.6133     -74.9954
    7059      64.2193     -88.8189     -71.4128
    7060      56.7636    -110.9716     -60.9502
    7061      70.2398     -39.8313     -74.5818
    7062      63.9932     -93.8368     -72.2873
    7063      61.2422    -100.1405     -65.5834
    7064      64.2475     -86.6371     -60.9068
    7065      42.6568    -112.0170     -60.8892
    7066      65.5644     -88.8799     -80.3180
    7067      64.2684     -85.4935     -75.3695
    7068      45.2784    -113.8680     -69.9319
    7069      40.4481    -136.5675     -54.5097
    7070      54.5774     -73.4649     -76.9533
    7071      63.4207    -100.4312     -82.9962
    7072      65.3464     -98.6842     -64.6570
    7073      66.9593     -64.5196     -65.5888
    7074      56.5783    -100.6900     -68.3263
    7075      47.1343     -90.3144     -76.1802
    7076      62.0274    -100.3298     -86.4377
    7077      56.9171     -31.1442     -86.4809
    7078      55.7244     -33.8795     -78.3327
    7079      56.5783     -40.6126     -86.6493
    7080      64.4070     -35.6226     -96.6763
    7081      56.4309     -43.1601     -77.7939
    7082      54.7672     -30.7052     -98.8306
    7083      61.2235     -41.0609     -85.1093
    7084      55.8616     -40.7183     -93.9832
    7085      61.2638     -32.9764    -101.3923
    7086      55.1260     -37.9361     -91.0131
    7087      65.6038     -34.1775     -90.8607
    7088      56.3189     -32.0747     -85.1562
    7089      56.9370     -24.3603     -94.8158
    7090      48.5601     -36.4803     -92.5771
    7091      55.5345     -39.1373     -97.0972
    7092      55.4063     -35.6362     -91.9857
    7093      60.7599     -39.4498     -85.9024
    7094      55.3390     -33.6640    -100.5564
    7095      56.2049     -36.4313     -87.1566
    7096      52.1997     -20.4307    -109.6488
    7097      56.2154     -27.7990    -115.5127
    7098      59.5136     -26.1547     -97.6138
    7099      50.8347     -37.4967     -91.0636
    7100      47.7427       1.3844    -113.2224
    7101      44.1483      15.4623     -97.4260
    7102      59.4771     -46.0615     -87.2322
    7103      65.8341     -34.2782     -95.1014
    7104      37.1598      12.9955    -111.0598
    7105      32.5698      40.2966    -108.9692
    7106      65.7077     -30.1500    -107.7022
    7107      55.5953     -35.4434    -103.2917
    7108      52.8502     -16.5256    -115.9881
    7109      50.4057      26.5421     -87.4340
    7110      49.2333      14.2463    -107.2151
    7111      45.5130      34.0490    -100.4456
    7112      53.9163      20.7245    -115.9232
    7113      50.0961       3.9342     -82.9662
    7114      50.8146      27.6317    -111.3812
    7115      42.5644      24.8859     -93.1064
    7116      28.6574      63.5079     -89.8050
    7117      12.0603     115.8001     -73.4641
    7118      30.4756      67.3218     -93.7266
    7119      26.3812      60.5689     -94.9909
    7120      40.3660      17.0837    -101.7210
    7121      43.5854      17.3658    -109.2748
    7122      45.8469       2.6844    -106.0349
    7123      38.4287       7.8018    -112.0514
    7124      35.4422      15.5676    -110.1139
    7125      37.0440      19.5558    -101.6655
    7126      23.0757      76.7353     -83.4911
    7127       5.2723     121.8085     -62.3340
    7128      25.8543    -175.7943     -51.9291
    7129      28.2696    -167.4888     -72.5069
    7130      24.3023    -177.0227     -56.4903
    7131      39.0472    -130.8112     -56.0217
    7132      13.5152     157.5583     -53.3469
    7133      10.3268     161.2285     -56.0284
    7134      35.4492    -175.3990     -52.5310
    7135      24.8294    -169.9119     -62.2067
    7136      21.2747    -172.9740     -57.7612
    7137      31.1057    -162.6269     -69.3547
    7138      27.1229    -164.2800     -60.4676
    7139      25.7035    -172.5727     -65.7086
    7140      29.8844    -163.2412     -58.2699
    7141      36.9758    -153.7290     -54.8978
    7142      47.2061    -109.2867     -64.2202
    7143      69.7615     -83.5501     -63.2436
    7144      56.8934     -99.5507     -62.2106
    7145      60.4118    -102.0484     -65.1695
    7146      47.5511    -103.3046     -57.5201
    7147      48.8050    -117.8659     -63.8147
    7148      53.8116     -30.4603     -98.0363
    7149      50.1723     -32.3487     -99.5822
    7150      58.0839     -29.8881    -102.7295
    7151      33.5164       8.0766    -106.7850
    7152      43.6463      13.9444    -106.8398
    7153      39.3615      13.9478    -112.2819
    7154      33.1981       7.0204    -107.2696
    7155      50.8815       0.0666    -107.1610
    7156      49.0963     -35.2085     -92.0860
    7157      42.7241      19.1757    -108.2294
    7158      46.6073      21.2400     -96.5838
    7159      42.0906       0.5538     -97.7409
    7160      27.2239      63.5111     -84.7262
    7161      16.3970      63.9873     -89.7810
    7162      32.4632      37.1370    -105.4175
    7163      35.1876      21.9196     -94.1749
    7164      34.8917      16.1313    -106.9841
    7165      43.6466       9.3094    -100.9133
    7166      43.0036       9.5872    -110.8809
    7167      50.4847      12.2516    -104.2602
    7168      45.5769      17.4927    -109.8675
    7169      35.8991      17.4054    -114.5493
    7170      36.0131      27.0283    -113.7901
    7171      32.2302      11.7819    -111.8594
    7172      37.0067      32.8689    -123.9276
    7173      30.1114      63.7690    -100.2208
    7174      44.3464       2.1820     -92.1397
    7175      41.8097       8.5199    -105.0335
    7176      49.4030      14.3386    -100.1003
    7177      39.5540      20.2669     -92.8022
    7178      44.4930       5.1622    -111.3786
    7179      56.7785     -34.0617     -91.8560
    7180      54.5981     -42.1767     -90.2419
    7181      54.3207     -46.5245     -90.6665
    7182      54.3986     -42.1446     -90.9406
    7183      53.1478     -25.3924    -115.0377
    7184      63.9729     -30.4240     -92.8129
    7185      31.2225      -2.3760    -120.1691
    7186      23.2491      70.0688     -81.3967
    7187      15.8436      84.8059     -78.0226
    7188      33.1442      16.4162    -100.2020
    7189      28.8768      82.8364     -82.6720
    7190      24.3572      99.4792     -73.9916
    7191      39.2019      28.6819    -104.1471
    7192      38.5510      13.4746     -97.3556
    7193      51.8005      11.6557    -112.2342
    7194      50.5821      19.8545     -96.7566
    7195      38.0824      17.8863    -113.0953
    7196      46.4597       9.7178    -106.6108
    7197      31.2859      17.4297    -107.1765
    7198      31.7727      47.7488     -98.6480
    7199      49.4302      18.0268    -108.6841
    7200      43.0756       2.8057    -118.0093
    7201      54.1867       1.0788    -108.1909
    7202      29.2264      17.9723    -120.4814
    7203      36.6867      16.9966     -97.7907
    7204      45.2721      12.6572    -119.1670
    7205      51.0718      -7.9257     -97.7598
    7206      62.6210     -28.1516    -104.2352
    7207      59.6064     -35.0492     -98.7811
    7208      54.9396     -30.9034     -95.3986
    7209      48.5081     -32.2885    -105.1308
    7210      52.4146      -5.7768    -106.9660
    7211      36.0332      16.6764    -113.5600
    7212      22.9294      61.8329    -104.4725
    7213      49.1361       0.1495    -112.8101
    7214      30.8805      26.0826    -110.5877
    7215      31.9764      13.2674    -113.3501
    7216      36.1593      12.3520    -125.1558
    7217      30.0291      19.4492    -103.6334
    7218      24.7399      22.9421    -108.7517
    7219      33.3809      18.8060    -125.7791
    7220      36.7382      38.7688    -111.0477
    7221      14.4815      64.2668     -99.0065
    7222      18.4757      80.6000     -77.0310
    7223      27.1100      55.8674    -101.0009
    7224      16.3191      69.6434     -93.5545
    7225      21.4180      61.8293     -90.8486
    7226      12.3474     110.5219     -83.8666
    7227      27.4249     117.2685     -78.9790
    7228      21.7911      71.0625     -92.9993
    7229      26.5904      61.2095    -104.6017
    7230      22.0740      88.6874     -92.6348
    7231      23.8872      69.4003     -92.0132
    7232      15.1011      55.5821     -95.5085
    7233      16.5969      64.7541     -93.5669
    7234      23.6247      47.4756     -99.7294
    7235      59.1949     -31.4760    -104.4336
    7236      58.4878     -36.5706     -87.6639
    7237      51.2585    -108.6637     -53.9968
    7238      52.5548     -95.7939     -69.2161
    7239      48.9097    -106.1377     -80.2502
    7240      54.3746     -87.3808     -61.4297
    7241      55.2735     -99.1301     -55.1462
    7242      51.0043    -108.8684     -64.2678
    7243      50.9876    -106.1556     -70.9841
    7244      54.9755     -91.7267     -67.2083
    7245      58.5810     -85.5732     -74.2624
    7246      35.7064    -105.3897     -64.9587
    7247      59.4761     -99.1969     -60.3096
    7248      52.5649     -97.5880     -62.5495
    7249      59.3599     -79.3216     -84.9610
    7250      63.6986     -45.1030     -88.4330
    7251      64.7858     -34.7109     -93.7668
    7252      57.6026     -43.0656     -86.0212
    7253      54.3403     -87.5805     -69.2457
    7254      44.2644    -115.6270     -59.2493
    7255      49.1704    -122.8362     -61.7090
    7256      43.6946    -106.4395     -78.5896
    7257      45.8976    -113.4880     -56.2575
    7258      52.9221     -83.6612     -72.1754
    7259      40.0214    -122.2089     -61.2605
    7260      54.6099     -36.3595    -100.6331
    7261      55.5769     -17.6643    -113.2391
    7262      55.8072     -37.7763     -98.9476
    7263      59.3740     -45.8642     -86.6325
    7264      60.8939      -4.8305     -98.7375
    7265      41.9976      21.9844     -93.3225
    7266      40.1710       7.7753     -84.2597
    7267      56.8068       3.9999    -121.6066
    7268      45.3873      -8.8861     -96.1508
    7269      27.9707      84.3667     -82.3134
    7270      20.2891      77.0047     -85.0241
    7271      20.9864      52.8947    -111.2537
    7272      30.0442      62.5386     -89.3941
    7273      24.5906      75.8184     -90.7818
    7274      27.7625      70.3314     -88.3330
    7275      24.2548      73.4102     -88.4456
    7276      16.3875      68.1565     -97.9985
    7277      24.9108      82.7224     -83.9868
    7278      39.6821      15.7631    -120.2757
    7279      29.9191      82.5048     -90.9856
    7280      20.8553      75.2061     -82.8172
    7281      14.5751      88.3093     -78.8428
    7282      11.7146      91.2585     -82.4118
    7283      24.6780      77.3050     -87.8696
    7284      35.2941     102.0762     -57.3371
    7285      19.6941      68.9840     -94.1499
    7286      20.1969      77.6464     -68.0937
    7287      16.6768     107.7953     -71.4282
    7288      18.0286     141.9444     -52.1233
    7289      10.4689     138.0495     -50.3702
    7290      27.9700     135.1002     -51.0819
    7291      15.9681     168.9179     -48.7870
    7292      33.8528    -160.6260     -57.9470
    7293      26.6016    -168.4305     -61.6962
    7294      44.3895     -77.3373     -69.6197
    7295      55.8070     -24.3668    -109.8007
    7296      50.5108     -42.5651     -92.2246
    7297      53.9357     -40.6563    -103.7617
    7298      41.6659     -98.1233     -80.8004
    7299      40.4199    -105.9841     -68.7090
    7300      46.6207     -98.2141     -63.2674
    7301      58.5483     -95.8807     -70.0642
    7302      21.0545    -176.4699     -55.9049
    7303      14.7354     161.1855     -47.9648
    7304      23.2849     173.3543     -45.0307
    7305      16.4694     173.1614     -49.7225
    7306      30.8628    -170.2290     -45.9840
    7307      19.6066     170.4640     -52.4902
    7308      21.6277    -173.7168     -55.1087
    7309      57.0608     -96.9066     -68.9621
    7310      25.6551    -178.0818     -61.3801
    7311      17.2909    -171.2027     -58.4222
    7312      23.5283    -173.3497     -53.8422
    7313      41.2810    -102.5014     -78.7754
    7314      38.6578    -116.2631     -65.7260
    7315      44.1605     -92.1898     -72.5303
    7316      44.0436    -112.5768     -60.4966
    7317      62.8595     -81.9411     -77.9416
    7318      51.0018    -101.3090     -76.7174
    7319      47.3606     -84.9771     -84.6917
    7320      45.3739     -94.3728     -73.5219
    7321      52.2356     -32.0548     -94.9151
    7322      36.7762     -46.1067     -97.2820
    7323      42.7571      -3.7497    -110.5438
    7324      53.5041      -7.2364    -110.4277
    7325      63.6944     -27.9870    -104.7693
    7326      64.5947     -34.3048    -103.9169
    7327      51.5509     -55.7122     -78.2627
    7328      51.3628     -42.4527     -90.2169
    7329      54.1180     -12.9239    -111.9979
    7330      47.9014     -65.4914     -77.1594
    7331      58.8148     -57.5171     -78.4240
    7332      57.8133     -32.2770     -95.0264
    7333      59.6472     -44.8423     -90.6210
    7334      62.7718     -37.1437     -84.5702
    7335      49.7240     -43.9789     -86.2112
    7336      50.9354     -44.4049     -91.5062
    7337      67.9650     -40.4991     -91.7290
    7338      54.7732     -40.2532     -96.9441
    7339      44.0782     -48.4756    -103.1018
    7340      38.4980     -36.6927     -86.0433
    7341      47.8691     -26.1728    -109.3442
    7342      48.2504     -48.5212     -96.9919
    7343      45.3113     -31.9205     -93.2134
    7344      66.4341     -36.0428     -99.8956
    7345      47.3277     -36.5078     -93.7316
    7346      49.9819     -31.2487     -87.1484
    7347      32.6302       8.8484    -104.7178
    7348      49.1348     -18.4464     -98.6390
    7349      38.5185      15.7505    -106.6996
    7350      37.5736      14.0276    -104.9581
    7351      23.9288      76.3713     -91.6642
    7352      16.0671      69.5336     -92.7713
    7353      56.5415       6.2424    -102.1754
    7354      32.5162       9.5219    -110.3555
    7355      56.0654      11.7437    -109.2753
    7356      54.2617      16.0707    -113.9372
    7357      40.1680      19.9835    -110.9720
    7358      38.4727      10.3900    -112.1788
    7359      55.5202     -36.3783     -75.3894
    7360      63.6690     -25.2436     -91.8995
    7361      61.9903     -23.5594     -80.2223
    7362      50.8698     -29.9042    -100.2787
    7363      56.4149     -34.9297     -87.0359
    7364      54.9612     -25.1566    -102.4608
    7365      57.6675     -52.3535     -81.8396
    7366      47.5468     -29.0922    -118.7319
    7367      57.9988     -42.8298     -98.0622
    7368      57.7347     -35.9096    -108.8266
    7369      71.5952     -31.5186     -96.8728
    7370      58.3952     -61.8819     -79.8397
    7371      50.4558     -97.9596     -71.1088
    7372      23.4515     177.2580     -60.0225
    7373      35.1317    -158.6645     -65.4118
    7374      30.3316     177.3292     -46.9213
    7375      20.5753    -176.4051     -51.8729
    7376      55.3114    -103.4579     -61.9960
    7377      55.1969     -54.2087     -85.5473
    7378      65.4816     -43.9713     -98.8391
    7379      55.3580     -30.6682    -102.4855
    7380      55.9293     -42.1730     -86.3731
    7381      48.7120     -47.2942     -91.4301
    7382      58.8539     -44.1608     -95.0480
    7383      31.7023       7.9815    -101.7520
    7384      37.5495      11.5395    -117.9752
    7385      35.5648      17.5284    -108.9767
    7386      45.3705      11.9569     -98.8916
    7387      37.5523      10.5203    -101.7804
    7388      28.6102      26.9186    -119.3883
    7389      40.3087      13.5638     -95.5353
    7390      33.0415       1.4019    -120.0756
    7391      37.3453       5.9090    -107.9037
    7392      38.6579      -0.1560     -99.9622
    7393      34.5778      20.6667    -105.6044
    7394      27.7846      28.6082     -95.1115
    7395      40.0070      44.7263     -98.7262
    7396      20.8087     132.4918     -57.5566
    7397      16.5136     125.7759     -74.6744
    7398      16.8703     142.1865     -55.2649
    7399      19.7584     132.5828     -61.3880
    7400      19.2698     128.4092     -65.9751
    7401      16.0050     106.2411     -86.2101
    7402      35.4880      85.3665     -81.3041
    7403      36.0021      58.1968     -87.5934
    7404      56.5135      -2.8152    -107.3308
    7405      61.2909     -47.8632    -103.4224
    7406      55.4836     -52.9732     -91.6953
    7407      63.7533     -29.0952     -97.9181
    7408      56.2387     -99.7278     -66.9993
    7409      59.5179    -106.5315     -57.3249
    7410      78.6997     -55.3340     -79.6874
    7411      67.3735    -102.1621     -71.7411
    7412      63.4584     -93.3127     -79.6976
    7413      56.6445     -85.0137     -94.5866
    7414      51.2349     -99.1306     -72.7343
    7415      49.8276    -106.4520     -56.5431
    7416      58.4291     -20.6878    -115.8275
    7417      50.5733       9.1936    -107.8436
    7418      47.1501     -13.0656    -115.1216
    7419      44.4403       6.0891    -108.5376
    7420      59.3550     -19.7083    -105.2628
    7421      55.8409     -40.6300     -87.2274
    7422      50.1349     -76.3003     -67.8737
    7423      57.6235     -19.5933    -104.8063
    7424      59.0166     -44.5032     -89.7791
    7425      60.3352     -36.2459    -106.7233
    7426      59.5158     -20.3123    -114.1001
    7427      25.3366      71.1427     -93.0162
    7428      20.5038      59.0931    -116.5275
    7429      27.6769      72.0442     -95.6142
    7430      27.7476      47.6820    -112.4667
    7431      47.4468       3.8151    -117.6128
    7432      35.5277      32.6457    -107.0258
    7433      48.1183     -11.9687    -118.1305
    7434      46.7819    -137.8257     -64.5540
    7435      15.3411     177.5135     -56.8841
    7436      31.0408    -170.5582     -48.7724
    7437      25.8026     172.9627     -46.2251
    7438      33.5094    -168.0864     -54.8651
    7439      31.8588     171.5524     -57.7684
    7440      29.1212    -174.2802     -56.6031
    7441      40.0960    -155.5231     -55.8303
    7442      37.6060    -161.6492     -52.0474
    7443      40.0496    -162.8466     -64.6519
    7444      31.5382    -174.3616     -45.1575
    7445      31.2839    -165.6637     -56.8922
    7446      37.8867    -159.1750     -49.5191
    7447      24.7966     169.4821     -52.5612
    7448      25.4694    -174.6339     -48.6766
    7449      38.2033     171.5410     -53.4790
    7450      30.8655     116.2729     -78.0915
    7451      22.0383     116.8853     -68.0888
    7452      17.3871     107.3937     -73.2461
    7453      40.0900      17.7296    -103.7741
    7454      39.4418      16.9509    -104.7654
    7455      26.5286      10.4532    -117.8279
    7456      40.4457       7.8608    -121.7155
    7457      39.0455      17.0313    -114.2189
    7458      65.5444     -26.9114     -99.9481
    7459      54.0697     -26.2862     -97.6747
    7460      50.2477     -39.4681     -96.8383
    7461      57.9126     -61.1446     -64.0804
    7462      24.1559    -175.0525     -60.9992
    7463      19.9171     177.2918     -49.8001
    7464      43.5205    -103.0390     -64.7107
    7465      56.4992     -93.8171     -71.7065
    7466      63.4988     -90.0479     -69.9843
    7467      48.1871    -118.3754     -63.8569
    7468      46.4634    -114.9080     -59.0390
    7469      44.1025    -145.1863     -57.3551
    7470      21.7996     179.2797     -65.4565
    7471      38.4423    -146.6064     -47.8004
    7472      26.6830    -176.0058     -57.7539
    7473      24.4516    -175.0288     -54.4487
    7474      26.5450    -173.1794     -66.5270
    7475      30.2035     178.6900     -43.3998
    7476      15.2989    -177.8279     -57.7406
    7477      17.6347    -172.0539     -55.3696
    7478      24.8692    -169.4014     -53.5188
    7479      22.2361    -169.5998     -44.5574
    7480      20.0955     178.1189     -47.9596
    7481      28.0016    -170.6580     -46.6879
    7482      26.5763    -158.9720     -44.8541
    7483      11.2863    -176.4079     -60.3139
    7484      56.9191    -109.1168     -61.1477
    7485       3.8555     128.6576     -70.8404
    7486      26.5570      68.8940     -96.3571
    7487      31.9413      70.9129     -81.0524
    7488      46.5190       4.6932    -108.7705
    7489      68.2392       1.3815    -107.7526
    7490      34.6900      35.5497    -118.1287
    7491      34.7755      57.6331     -98.4593
    7492      17.2246      76.0061     -92.7689
    7493      21.9527      53.3242    -107.2542
    7494      17.5634     144.1890     -61.4553
    7495       2.7146     119.0742     -76.3788
    7496      13.7256     134.3889     -61.3593
    7497       9.1303     108.8642     -54.2554
    7498      25.3417     116.9483     -60.7616
    7499      41.8159    -166.0735     -37.1537
    7500      55.4433    -115.1519     -63.1555
    7501      35.8242    -112.5106     -63.7603
    7502      64.7870     -61.1658     -81.2422
    7503      56.0792     -34.4122     -99.6707
    7504      59.0664     -11.2199    -113.1113
    7505      46.2388      19.8476     -96.7250
    7506      51.4906      29.9694     -90.4339
    7507      31.3974      44.7486    -113.5270
    7508      14.5727      66.3610    -101.7623
    7509      22.9510      63.0144     -98.0472
    7510      21.0611      79.1349     -74.1209
    7511      20.5732      81.5321     -87.4318
    7512      40.8252      -1.3001     -97.3903
    7513      20.9351      77.5255     -86.3504
    7514      43.5146      28.8008    -103.3365
    7515      45.0993     -24.2253    -110.8568
    7516      54.0077     -38.2038    -100.6405
    7517      53.5596     -52.8113     -85.7296
    7518      51.8240     -36.6797     -97.8397
    7519      38.6976      18.7004    -103.5474
    7520      38.0136      12.1992    -111.4499
    7521      42.6402      19.0288    -104.1903
    7522      44.6317      19.3520    -106.9643
    7523      55.4831       6.6453    -114.0990
    7524      42.5367      18.3357    -109.3589
    7525      62.2971      -7.8535     -94.6056
    7526      57.0453     -42.1859     -91.5965
    7527      53.1086     -40.2361     -94.9252
    7528      57.9874     -35.3330     -93.0640
    7529      54.9813     -30.7975     -93.7648
    7530      58.9942     -33.3019     -92.3705
    7531      52.0089     -31.7227     -99.9386
    7532      54.7031     -38.5616    -112.3234
    7533      54.5969     -38.3777     -90.8410
    7534      37.9395      14.7542    -117.0735
    7535      29.5278      18.5203    -118.6038
    7536      39.9563      23.7872    -100.2179
    7537      40.8630       8.1248    -115.7225
    7538      40.6089      19.0138     -99.6309
    7539      56.9072     -24.3834     -94.6054
    7540      48.9703      17.8621    -109.0144
    7541      52.3887      29.1913    -102.7606
    7542      46.7572       8.5168     -94.1337
    7543      43.0418       5.0534     -99.3239
    7544      46.7161       7.6946    -116.7583
    7545      36.9879      22.6044    -116.0918
    7546      33.9342      16.1452    -111.9858
    7547      37.7087      12.9372    -105.9498
    7548      20.9052      47.5230    -113.9634
    7549      29.1112      80.7420     -86.3182
    7550      22.6595      88.7120     -76.8945
    7551      17.9571      73.7688     -90.6421
    7552      21.2737      74.2362     -81.7752
    7553      26.8697      78.3127     -89.5073
    7554      16.3114      77.9545     -93.1962
    7555      31.7632      80.5557     -77.0795
    7556      32.5136     115.9224     -73.9313
    7557      19.2666      71.4029     -90.1796
    7558      26.7084      77.8603     -80.9769
    7559      21.9112      67.6167    -103.7796
    7560      16.9727      71.4351     -98.7879
    7561      30.4250      47.9676    -115.3717
    7562      14.0735      64.1222     -90.1232
    7563       5.7775      74.1947     -79.4373
    7564      20.1964      66.2310    -105.8464
    7565      30.6988      71.3641     -94.6480
    7566      24.9738      90.4265     -72.5671
    7567      18.5702      85.1532     -81.7837
    7568      31.2386      64.2340     -92.8477
    7569      30.8375      82.9468     -90.9280
    7570      21.4357      94.7788     -73.3972
    7571      13.2687      81.6138     -77.8738
    7572      25.7833     145.6342     -33.0458
    7573      21.4561     135.6610     -70.8763
    7574      30.0115     137.0908     -64.5924
    7575      20.3600     136.3432     -62.1660
    7576      20.0293     131.6070     -57.5835
    7577      15.6294     130.9556     -63.7790
    7578      17.1078     144.1350     -54.0655
    7579      20.9024     135.4715     -56.0234
    7580      23.9707      66.7967     -87.6147
    7581      31.4029     131.5418     -59.8751
    7582      26.5016     138.5337     -45.3140
    7583      37.8426    -155.0894     -49.3974
    7584      26.4450    -170.7707     -46.9879
    7585      41.9505    -153.3560     -52.7153
    7586      25.1487    -167.8527     -58.1899
    7587      39.5670    -152.9560     -51.7799
    7588      34.8796    -167.7872     -56.8548
    7589      41.3227    -161.1815     -49.7435
    7590      47.7834    -118.6949     -71.4773
    7591      50.7675     -86.0877     -83.7917
    7592      58.6518     -97.7815     -66.3868
    7593      50.1761    -109.2939     -59.0962
    7594      61.0931     -96.2373     -61.9352
    7595      52.4091    -108.8477     -65.5038
    7596      56.2455     -96.1007     -61.9021
    7597      49.6424     -99.4896     -68.5831
    7598      52.6482    -102.0735     -76.0901
    7599      48.2759    -111.9381     -68.1866
    7600      56.7639     -33.9321     -91.4960
    7601      55.3626     -48.4425     -72.3279
    7602      80.5186     -62.2157     -71.2559
