#Frame             a1           a2
    2939      63.4922      59.1080
    2940      48.3550      58.0042
    2941      63.0666      46.6710
    2942      77.1273      51.0479
    2943      65.7336      54.7280
    2944      75.3089      58.1725
    2945      70.0833      56.7697
    2946      66.5455      42.0673
    2947      74.4984      44.4779
    2948      69.0697      46.0806
    2949      75.1062      69.4351
    2950      64.3776      52.8279
    2951      69.1491      51.9362
    2952      64.2720      41.4404
    2953      68.4284      49.4750
    2954      70.7311      57.6991
    2955      80.3367      53.8590
    2956      67.0514      52.7234
    2957      73.2978      49.0362
    2958      72.2441      76.8080
    2959      77.8206      63.7264
    2960      77.0070      83.4684
    2961      52.4420     107.1330
    2962      77.4319      71.7587
    2963      80.0906      67.3902
    2964      77.1014      69.2525
    2965      75.1754      71.9691
    2966      69.6885      76.0017
    2967      80.2251      70.0453
    2968      76.6187      73.3547
    2969      72.7836      55.1160
    2970      80.4361      62.8289
    2971      75.8981      74.5559
    2972      78.5711      77.3360
    2973      72.9528      67.5828
    2974      64.9678      98.4032
    2975      77.6919      88.7846
    2976      74.2911      82.8094
    2977      66.1939      97.5844
    2978      72.4232      88.3361
    2979      69.6193      87.8292
    2980      65.9197      90.0232
    2981      63.3377      98.3727
    2982      56.5800     113.6546
    2983      61.6585      92.5244
    2984      56.8539      86.9218
    2985      61.7854      95.0797
    2986      73.8249      84.7663
    2987      36.5396      87.4778
    2988      44.2206      87.0568
    2989      65.4560      96.7358
    2990      81.0273      54.5080
    2991      74.0184      67.7211
    2992      72.5640      66.7281
    2993      71.2390      44.5704
    2994      71.4023      50.1549
    2995      69.0156      46.5795
    2996      74.7563      45.0724
    2997      68.1834      48.5102
    2998      66.4694      48.9190
    2999      49.4651      52.1120
    3000      59.6497      66.2362
    3001      76.8331      65.5305
    3002      66.0434      46.9216
    3003      60.9148      48.1432
    3004      52.4733      52.9456
    3005      51.2031      56.2340
    3006      57.6261      53.5223
    3007      42.3833      65.4280
    3008      48.3941      53.9598
    3009      50.8217      56.6759
    3010      63.9975      51.8140
    3011      61.3769      64.3414
    3012      60.2068      54.7294
    3013      56.9565      55.6323
    3014      56.2826      48.9946
    3015      52.7735      64.0347
    3016      51.8202      53.4459
    3017      56.8096      69.1642
    3018      64.2294      59.9152
    3019      79.1943      68.9134
    3020      85.1381      68.2291
    3021      83.4407      55.9221
    3022      65.4139      46.4755
    3023      72.2780      54.0863
    3024      67.6074      50.5084
    3025      75.8756      44.4356
    3026      72.0866      52.6666
    3027      74.9700      57.5335
    3028      71.4244      52.3119
    3029      64.2255      46.5375
    3030      63.7934      50.9424
    3031      54.6894      59.9224
    3032      52.6296      59.3474
    3033      47.2033      84.6257
    3034      41.1170      81.9972
    3035      46.4565      80.3948
    3036      44.0666      72.8005
    3037      47.4130      80.8628
    3038      42.5592      82.7937
    3039      36.7241      80.5099
    3040      44.0730      81.5347
    3041      44.1051      71.0669
    3042      47.6321      86.6620
    3043      40.8946      76.7811
    3044      52.1992      90.8659
    3045      48.1177      71.7328
    3046      38.0988      60.3798
    3047      55.6476      53.6527
    3048      52.3134      38.9637
    3049      51.5070      58.5154
    3050      50.8449      56.6058
    3051      60.9785      60.7623
    3052      60.2443      55.6613
    3053      43.5475      83.8650
    3054      41.7682      82.1631
    3055      42.9526      79.9982
    3056      34.5604      75.4515
    3057      43.3367      86.0437
    3058      52.6461      85.9861
    3059      34.9697     102.0667
    3060      39.3558      94.0225
    3061      36.9321      79.5831
    3062      38.8860      79.9013
    3063      64.5017      45.2350
    3064      51.0150      58.1554
    3065      34.3185      72.0290
    3066      40.8684      74.9016
    3067      40.6652      81.2020
    3068      38.1686      93.1835
    3069      49.3497      96.0027
    3070      40.9336      99.6646
    3071      59.0365     101.4057
    3072      38.4589      82.2097
    3073      40.5457      77.6878
    3074      33.9095      90.7913
    3075      43.1913      88.2624
    3076      39.4111      83.3527
    3077      44.7416      81.7738
    3078      44.5855      75.5868
    3079      36.6767      75.6241
    3080      39.0449      69.6668
    3081      42.7709      77.6352
    3082      42.0970      84.1361
    3083      34.7371      79.3486
    3084      40.9701      73.8832
    3085      39.9637      88.5385
    3086      44.0177      73.7541
    3087      38.5441      79.2583
    3088      38.2067      74.5222
    3089      33.9299      87.0761
    3090      36.1950      74.3019
    3091      34.2698      83.7459
    3092      47.0083      83.2861
    3093      34.9440      79.8193
    3094      34.2794      88.3025
    3095      36.7359      81.2739
    3096      43.9146      80.8661
    3097      42.6938      85.0106
    3098      42.2621      81.4088
    3099      33.6289      73.4773
    3100      47.1425      70.3850
    3101      45.2335      75.0301
    3102      39.5875      93.5942
    3103      44.8136      93.5395
    3104      39.6101      79.8194
    3105      36.2940      88.8116
    3106      45.0585      87.9542
    3107      34.1461      69.2804
    3108      38.8307      72.5745
    3109      35.9850      80.2425
    3110      45.3957      77.3505
    3111      40.9633      81.2829
    3112      41.3920      80.1767
    3113      44.1226      79.8886
    3114      35.7099      74.7422
    3115      60.5274      69.0008
    3116      56.0368      55.5194
    3117      50.6338      51.0782
    3118      46.6931      69.7906
    3119      42.8209      79.3286
    3120      42.4011      73.8674
    3121      42.7883      77.1510
    3122      44.3353     101.9336
    3123      32.5672      98.2962
    3124      50.9359      81.3965
    3125      43.4730      96.1731
    3126      42.6930      98.5672
    3127      43.9974     100.2415
    3128      68.2361      90.9776
    3129      56.2089      94.7347
    3130      56.8808      95.9946
    3131      56.6995     113.9936
    3132      66.2012      97.9038
    3133      68.0816      91.8189
    3134      63.0678     100.0341
    3135      64.5714     104.3676
    3136      60.4879     102.8446
    3137      71.5548      92.3269
    3138      60.3775      96.0172
    3139      59.1200      94.4955
    3140      66.1783      95.9356
    3141      70.2866      83.7138
    3142      38.0370      84.0871
    3143      51.4309     109.8592
    3144      45.8617     100.0766
    3145      62.5242      98.9041
    3146      70.9572      93.7060
    3147      49.2951      92.5424
    3148      61.0464      98.2643
    3149      69.8658      71.4444
    3150      77.8036      53.1715
    3151      71.2933      67.6016
    3152      66.0015      73.4737
    3153      53.5425      94.2922
    3154      48.2271      96.7386
    3155      48.4095      90.2453
    3156      40.6230     105.2417
    3157      43.1665     101.0503
    3158      40.5257     107.2279
    3159      49.1954      85.5207
    3160      38.6049     108.8276
    3161      50.2193     104.9365
    3162      53.6314      93.0017
    3163      42.8769     100.0620
    3164      47.8962     105.7139
    3165      48.8576     104.8754
    3166      40.0949      95.5931
    3167      38.3131     103.9655
    3168      49.8599     100.9621
    3169      50.7571      91.3884
    3170      46.2703      91.6723
    3171      43.6120     102.2259
    3172      42.0552     103.4451
    3173      54.9909      99.0711
    3174      52.7206     106.2366
    3175      51.7744     106.9051
    3176      50.9772      84.8129
    3177      44.3219      97.0550
    3178      39.7695     101.2882
    3179      55.1365     106.1171
    3180      44.9227     107.0570
    3181      45.1516      85.3792
    3182      47.5835      87.1674
    3183      41.2400      75.2906
    3184      35.3422      90.7864
    3185      37.3758      99.4212
    3186      43.6296      98.2826
    3187      39.7561      94.7638
    3188      39.9247     100.0106
    3189      40.0881      91.9322
    3190      50.2056      98.6227
    3191      30.7382     103.5118
    3192      51.3923      98.1171
    3193      62.5656      94.7680
    3194      56.2515      91.7465
    3195      48.2988     117.9234
    3196      44.8712     108.2822
    3197      47.2924     107.2548
    3198      50.0362     103.0157
    3199      46.8874      91.7023
    3200      34.8675      86.5113
    3201      54.7061      59.3404
    3202      60.3868      50.9842
    3203      71.2634      57.1819
    3204      63.8463      51.2448
    3205      65.3538      53.7789
    3206      61.1768      57.7804
    3207      61.6416      56.7812
    3208      58.1907      61.6588
    3209      57.8107      48.2018
    3210      61.9657      61.1195
    3211      58.0749      61.9146
    3212      57.7315      53.8148
    3213      72.8041      56.0056
    3214      79.3000      52.8536
    3215      76.6774      60.6748
    3216      78.9051      69.0464
    3217      84.4159      67.0825
    3218      59.6102      98.4926
    3219      78.8742      67.8285
    3220      65.9043      93.4892
    3221      70.2395      89.6746
    3222      52.0245      89.2476
    3223      33.6129      98.4675
    3224      41.3714      97.1863
    3225      56.1622      99.6520
